text_index	folder_name	sentence_index	token_index	token_text	token_lemma	token_pos	token_entity
1	modelsgenvideo	40	1	post	post	NOUN	O
1	modelsgenvideo	40	2	produced	produce	VERB	O
1	modelsgenvideo	40	3	World	World	PROPN	ORG
1	modelsgenvideo	40	4	Labs	Labs	PROPN	ORG
1	modelsgenvideo	40	5	technical	technical	ADJ	O
1	modelsgenvideo	40	6	staff	staff	NOUN	O
1	modelsgenvideo	41	1	Unless	unless	SCONJ	O
1	modelsgenvideo	41	2	otherwise	otherwise	ADV	O
1	modelsgenvideo	41	3	specified	specify	VERB	O
1	modelsgenvideo	41	4	images	image	NOUN	O
1	modelsgenvideo	41	5	page	page	NOUN	O
1	modelsgenvideo	41	6	generated	generate	VERB	O
1	modelsgenvideo	41	7	using	use	VERB	O
1	modelsgenvideo	41	8	FLUX	FLUX	PROPN	ORG
1	modelsgenvideo	42	1	Photo	photo	NOUN	O
1	modelsgenvideo	42	2	credits	credit	NOUN	O
1	modelsgenvideo	42	3	Keunhong	Keunhong	PROPN	GPE
1	modelsgenvideo	42	4	Park	Park	PROPN	GPE
1	modelsgenvideo	42	5	Ben	Ben	PROPN	PERSON
1	modelsgenvideo	42	6	Mildenhall	Mildenhall	PROPN	PERSON
1	modelsgenvideo	43	1	left	leave	VERB	O
1	modelsgenvideo	43	2	right	right	NOUN	O
1	modelsgenvideo	43	3	Caf	Caf	PROPN	O
1	modelsgenvideo	43	4	Terrace	Terrace	PROPN	O
1	modelsgenvideo	43	5	Night	Night	PROPN	O
1	modelsgenvideo	43	6	Vincent	Vincent	PROPN	PERSON
1	modelsgenvideo	43	7	van	van	PROPN	PERSON
1	modelsgenvideo	43	8	Gogh	Gogh	PROPN	PERSON
1	modelsgenvideo	43	9	Nighthawks	Nighthawks	PROPN	PERSON
1	modelsgenvideo	43	10	Edward	Edward	PROPN	PERSON
1	modelsgenvideo	43	11	Hopper	Hopper	PROPN	PERSON
1	modelsgenvideo	43	12	Ville	Ville	PROPN	PERSON
1	modelsgenvideo	43	13	Avray	Avray	PROPN	O
1	modelsgenvideo	43	14	White	White	PROPN	ORG
1	modelsgenvideo	43	15	Houses	Houses	PROPN	ORG
1	modelsgenvideo	43	16	Georges	Georges	PROPN	PERSON
1	modelsgenvideo	43	17	Pierre	Pierre	PROPN	PERSON
1	modelsgenvideo	43	18	Seurat	Seurat	PROPN	PERSON
1	modelsgenvideo	43	19	Murnau	Murnau	PROPN	ORG
1	modelsgenvideo	43	20	Landscape	Landscape	PROPN	ORG
1	modelsgenvideo	43	21	Green	Green	PROPN	ORG
1	modelsgenvideo	43	22	House	House	PROPN	ORG
1	modelsgenvideo	43	23	Wassily	Wassily	PROPN	PERSON
1	modelsgenvideo	43	24	Kandinsky	Kandinsky	PROPN	PERSON
1	modelsgenvideo	43	25	left	leave	VERB	O
1	modelsgenvideo	43	26	right	right	NOUN	O
1	modelsgenvideo	43	27	FLUX	FLUX	PROPN	O
1	modelsgenvideo	43	28	Midjourney	Midjourney	PROPN	PERSON
1	modelsgenvideo	43	29	Ideogram	Ideogram	PROPN	ORG
1	modelsgenvideo	43	30	DALL	DALL	PROPN	O
1	modelsgenvideo	43	31	E	e	NOUN	O
2	modelsgenvideo	1	1	Pika	Pika	PROPN	O
2	modelsgenvideo	1	2	AI	AI	PROPN	O
2	modelsgenvideo	1	3	Pika	Pika	PROPN	O
2	modelsgenvideo	2	1	Wayback	Wayback	PROPN	ORG
2	modelsgenvideo	2	2	Machine	Machine	PROPN	ORG
2	modelsgenvideo	2	3	Pika	Pika	PROPN	O
2	modelsgenvideo	2	4	AI	AI	PROPN	O
2	modelsgenvideo	2	5	Home	Home	PROPN	O
2	modelsgenvideo	2	6	Pika	Pika	PROPN	O
2	modelsgenvideo	3	1	Pika	Pika	PROPN	O
2	modelsgenvideo	3	2	Labs	Labs	PROPN	O
2	modelsgenvideo	3	3	Prompt	Prompt	PROPN	O
2	modelsgenvideo	3	4	FAQs	faq	VERB	O
2	modelsgenvideo	3	5	Pricing	Pricing	PROPN	O
2	modelsgenvideo	3	6	Contact	Contact	PROPN	O
2	modelsgenvideo	3	7	Us	Us	PROPN	O
2	modelsgenvideo	3	8	Search	Search	PROPN	O
2	modelsgenvideo	3	9	keyword	keyword	PROPN	O
2	modelsgenvideo	3	10	keywords	keywords	PROPN	O
2	modelsgenvideo	3	11	Pika	Pika	PROPN	O
2	modelsgenvideo	4	1	Revolutionizing	revolutionize	VERB	O
2	modelsgenvideo	4	2	AI	AI	PROPN	O
2	modelsgenvideo	4	3	Video	Video	PROPN	O
2	modelsgenvideo	4	4	Generation	Generation	PROPN	O
2	modelsgenvideo	4	5	Pika	Pika	PROPN	O
2	modelsgenvideo	5	1	latest	late	ADJ	O
2	modelsgenvideo	5	2	version	version	NOUN	O
2	modelsgenvideo	5	3	AI	AI	PROPN	ORG
2	modelsgenvideo	5	4	video	video	NOUN	O
2	modelsgenvideo	5	5	generator	generator	NOUN	O
2	modelsgenvideo	5	6	developed	develop	VERB	O
2	modelsgenvideo	5	7	Pika	Pika	PROPN	PERSON
2	modelsgenvideo	5	8	Labs	Labs	PROPN	PERSON
2	modelsgenvideo	5	9	designed	design	VERB	O
2	modelsgenvideo	5	10	enhance	enhance	VERB	O
2	modelsgenvideo	5	11	process	process	NOUN	O
2	modelsgenvideo	5	12	video	video	NOUN	O
2	modelsgenvideo	5	13	creation	creation	NOUN	O
2	modelsgenvideo	5	14	variety	variety	NOUN	O
2	modelsgenvideo	5	15	advanced	advanced	ADJ	O
2	modelsgenvideo	5	16	features	feature	NOUN	O
2	modelsgenvideo	5	17	tools	tool	NOUN	O
2	modelsgenvideo	6	1	Released	release	VERB	O
2	modelsgenvideo	6	2	signicant	signicant	ADJ	O
2	modelsgenvideo	6	3	upgrade	upgrade	NOUN	O
2	modelsgenvideo	6	4	predecessor	predecessor	NOUN	O
2	modelsgenvideo	6	5	Pika	Pika	PROPN	O
2	modelsgenvideo	7	1	pushes	push	VERB	O
2	modelsgenvideo	7	2	boundaries	boundary	NOUN	O
2	modelsgenvideo	7	3	possible	possible	ADJ	O
2	modelsgenvideo	7	4	AI	AI	PROPN	ORG
2	modelsgenvideo	7	5	generated	generate	VERB	O
2	modelsgenvideo	7	6	video	video	NOUN	O
2	modelsgenvideo	7	7	production	production	NOUN	O
2	modelsgenvideo	8	1	Whether	whether	SCONJ	O
2	modelsgenvideo	8	2	professional	professional	ADJ	O
2	modelsgenvideo	8	3	content	content	NOUN	O
2	modelsgenvideo	8	4	creator	creator	NOUN	O
2	modelsgenvideo	8	5	beginner	beginner	NOUN	O
2	modelsgenvideo	8	6	Pika	Pika	PROPN	O
2	modelsgenvideo	9	1	offers	offer	VERB	O
2	modelsgenvideo	9	2	tools	tool	NOUN	O
2	modelsgenvideo	9	3	create	create	VERB	O
2	modelsgenvideo	9	4	high	high	ADJ	O
2	modelsgenvideo	9	5	quality	quality	NOUN	O
2	modelsgenvideo	9	6	visually	visually	ADV	O
2	modelsgenvideo	9	7	engaging	engage	VERB	O
2	modelsgenvideo	9	8	videos	video	NOUN	O
2	modelsgenvideo	9	9	ease	ease	NOUN	O
2	modelsgenvideo	10	1	page	page	NOUN	O
2	modelsgenvideo	10	2	delves	delve	VERB	O
2	modelsgenvideo	10	3	key	key	ADJ	O
2	modelsgenvideo	10	4	features	feature	NOUN	O
2	modelsgenvideo	10	5	Pika	Pika	PROPN	O
2	modelsgenvideo	11	1	works	work	VERB	O
2	modelsgenvideo	11	2	sets	set	VERB	O
2	modelsgenvideo	11	3	apart	apart	ADV	O
2	modelsgenvideo	11	4	competitive	competitive	ADJ	O
2	modelsgenvideo	11	5	market	market	NOUN	O
2	modelsgenvideo	11	6	AI	AI	PROPN	ORG
2	modelsgenvideo	11	7	video	video	NOUN	O
2	modelsgenvideo	11	8	generation	generation	NOUN	O
2	modelsgenvideo	12	1	Try	try	VERB	O
2	modelsgenvideo	12	2	Pika	Pika	PROPN	O
2	modelsgenvideo	12	3	Pika	Pika	PROPN	O
2	modelsgenvideo	12	4	Art	Art	PROPN	O
2	modelsgenvideo	12	5	Unveils	Unveils	PROPN	O
2	modelsgenvideo	12	6	New	New	PROPN	O
2	modelsgenvideo	12	7	Effects	effect	NOUN	O
2	modelsgenvideo	12	8	Levitate	Levitate	PROPN	O
2	modelsgenvideo	12	9	Decapitate	Decapitate	PROPN	O
2	modelsgenvideo	12	10	Eye	Eye	PROPN	O
2	modelsgenvideo	12	11	Pop	pop	NOUN	O
2	modelsgenvideo	13	1	Pika	Pika	PROPN	O
2	modelsgenvideo	13	2	Art	Art	PROPN	O
2	modelsgenvideo	13	3	back	back	ADV	O
2	modelsgenvideo	13	4	bang	bang	NOUN	O
2	modelsgenvideo	13	5	introducing	introduce	VERB	O
2	modelsgenvideo	13	6	three	three	NUM	CARDINAL
2	modelsgenvideo	13	7	exciting	exciting	ADJ	O
2	modelsgenvideo	13	8	new	new	ADJ	O
2	modelsgenvideo	13	9	effects	effect	NOUN	O
2	modelsgenvideo	13	10	video	video	NOUN	O
2	modelsgenvideo	13	11	generation	generation	NOUN	O
2	modelsgenvideo	13	12	promise	promise	VERB	O
2	modelsgenvideo	13	13	take	take	VERB	O
2	modelsgenvideo	13	14	creativity	creativity	NOUN	O
2	modelsgenvideo	13	15	new	new	ADJ	O
2	modelsgenvideo	13	16	heights	height	NOUN	O
2	modelsgenvideo	14	1	new	new	ADJ	O
2	modelsgenvideo	14	2	featuresLevitate	featureslevitate	VERB	O
2	modelsgenvideo	14	3	Decapitate	Decapitate	PROPN	O
2	modelsgenvideo	14	4	Eye	Eye	PROPN	O
2	modelsgenvideo	14	5	Pop	Pop	PROPN	O
2	modelsgenvideo	14	6	Itallow	Itallow	PROPN	O
2	modelsgenvideo	14	7	users	user	NOUN	O
2	modelsgenvideo	14	8	add	add	VERB	O
2	modelsgenvideo	14	9	imaginative	imaginative	ADJ	O
2	modelsgenvideo	14	10	twists	twist	NOUN	O
2	modelsgenvideo	14	11	videos	video	NOUN	O
2	modelsgenvideo	14	12	transforming	transform	VERB	O
2	modelsgenvideo	14	13	ordinary	ordinary	ADJ	O
2	modelsgenvideo	14	14	clips	clip	NOUN	O
2	modelsgenvideo	14	15	visually	visually	ADV	O
2	modelsgenvideo	14	16	engaging	engaging	ADJ	O
2	modelsgenvideo	14	17	playful	playful	ADJ	O
2	modelsgenvideo	14	18	masterpieces	masterpiece	NOUN	O
2	modelsgenvideo	15	1	Heres	here	NOUN	O
2	modelsgenvideo	15	2	look	look	NOUN	O
2	modelsgenvideo	15	3	effect	effect	NOUN	O
2	modelsgenvideo	15	4	brings	bring	VERB	O
2	modelsgenvideo	15	5	table	table	NOUN	O
2	modelsgenvideo	15	6	start	start	VERB	O
2	modelsgenvideo	15	7	experimenting	experiment	VERB	O
2	modelsgenvideo	15	8	create	create	VERB	O
2	modelsgenvideo	15	9	unique	unique	ADJ	O
2	modelsgenvideo	15	10	video	video	NOUN	O
2	modelsgenvideo	15	11	content	content	NOUN	O
2	modelsgenvideo	16	1	Dive	dive	VERB	O
2	modelsgenvideo	16	2	New	New	PROPN	ORG
2	modelsgenvideo	16	3	Pika	Pika	PROPN	ORG
2	modelsgenvideo	16	4	Effects	Effects	PROPN	ORG
2	modelsgenvideo	17	1	Levitate	Levitate	PROPN	O
2	modelsgenvideo	17	2	Pika	Pika	PROPN	O
2	modelsgenvideo	17	3	Art	Art	PROPN	O
2	modelsgenvideo	17	4	lets	let	VERB	O
2	modelsgenvideo	17	5	add	add	VERB	O
2	modelsgenvideo	17	6	touch	touch	NOUN	O
2	modelsgenvideo	17	7	magic	magic	NOUN	O
2	modelsgenvideo	17	8	videos	video	NOUN	O
2	modelsgenvideo	17	9	making	make	VERB	O
2	modelsgenvideo	17	10	objects	object	NOUN	O
2	modelsgenvideo	17	11	subjects	subject	NOUN	O
2	modelsgenvideo	17	12	appear	appear	VERB	O
2	modelsgenvideo	17	13	oat	oat	NOUN	O
2	modelsgenvideo	17	14	hover	hover	VERB	O
2	modelsgenvideo	17	15	effortlessly	effortlessly	ADV	O
2	modelsgenvideo	18	1	effect	effect	NOUN	O
2	modelsgenvideo	18	2	perfect	perfect	ADJ	O
2	modelsgenvideo	18	3	creating	create	VERB	O
2	modelsgenvideo	18	4	surreal	surreal	ADJ	O
2	modelsgenvideo	18	5	dreamlike	dreamlike	ADJ	O
2	modelsgenvideo	18	6	scenes	scene	NOUN	O
2	modelsgenvideo	18	7	adding	add	VERB	O
2	modelsgenvideo	18	8	ethereal	ethereal	ADJ	O
2	modelsgenvideo	18	9	quality	quality	NOUN	O
2	modelsgenvideo	18	10	footage	footage	NOUN	O
2	modelsgenvideo	19	1	Whether	whether	SCONJ	O
2	modelsgenvideo	19	2	want	want	VERB	O
2	modelsgenvideo	19	3	make	make	VERB	O
2	modelsgenvideo	19	4	someone	someone	PRON	O
2	modelsgenvideo	19	5	oat	oat	NOUN	O
2	modelsgenvideo	19	6	mid	mid	NOUN	O
2	modelsgenvideo	19	7	air	air	NOUN	O
2	modelsgenvideo	19	8	objects	object	NOUN	O
2	modelsgenvideo	19	9	defy	defy	ADJ	O
2	modelsgenvideo	19	10	gravity	gravity	NOUN	O
2	modelsgenvideo	19	11	Levitate	Levitate	PROPN	PERSON
2	modelsgenvideo	19	12	brings	bring	VERB	O
2	modelsgenvideo	19	13	mystical	mystical	ADJ	O
2	modelsgenvideo	19	14	element	element	NOUN	O
2	modelsgenvideo	20	1	Pika	Pika	PROPN	O
2	modelsgenvideo	20	2	AI	AI	PROPN	O
2	modelsgenvideo	20	3	Pika	Pika	PROPN	O
2	modelsgenvideo	21	1	Future	future	NOUN	O
2	modelsgenvideo	21	2	AI	AI	PROPN	O
2	modelsgenvideo	21	3	Video	Video	PROPN	O
2	modelsgenvideo	21	4	Generation	Generation	PROPN	O
2	modelsgenvideo	21	5	transform	transform	VERB	O
2	modelsgenvideo	21	6	video	video	NOUN	O
2	modelsgenvideo	21	7	mesmerizing	mesmerize	VERB	O
2	modelsgenvideo	21	8	visual	visual	ADJ	O
2	modelsgenvideo	21	9	experience	experience	NOUN	O
2	modelsgenvideo	22	1	Decapitate	Decapitate	PROPN	O
2	modelsgenvideo	22	2	Video	video	NOUN	O
2	modelsgenvideo	22	3	credit	credit	NOUN	O
2	modelsgenvideo	22	4	Pika	Pika	PROPN	O
2	modelsgenvideo	22	5	AI	AI	PROPN	O
2	modelsgenvideo	22	6	Pika	Pika	PROPN	O
2	modelsgenvideo	23	1	looking	look	VERB	O
2	modelsgenvideo	23	2	add	add	VERB	O
2	modelsgenvideo	23	3	dramatic	dramatic	ADJ	O
2	modelsgenvideo	23	4	twist	twist	NOUN	O
2	modelsgenvideo	23	5	videos	video	NOUN	O
2	modelsgenvideo	23	6	Decapitate	Decapitate	PROPN	O
2	modelsgenvideo	23	7	offers	offer	VERB	O
2	modelsgenvideo	23	8	bold	bold	ADJ	O
2	modelsgenvideo	23	9	edgy	edgy	ADJ	O
2	modelsgenvideo	23	10	effect	effect	NOUN	O
2	modelsgenvideo	23	11	simulates	simulate	VERB	O
2	modelsgenvideo	23	12	decapitation	decapitation	NOUN	O
2	modelsgenvideo	23	13	subjects	subject	NOUN	O
2	modelsgenvideo	24	1	Ideal	ideal	ADJ	O
2	modelsgenvideo	24	2	horror	horror	NOUN	O
2	modelsgenvideo	24	3	themed	theme	VERB	O
2	modelsgenvideo	24	4	content	content	NOUN	O
2	modelsgenvideo	24	5	spooky	spooky	ADJ	O
2	modelsgenvideo	24	6	edits	edit	NOUN	O
2	modelsgenvideo	24	7	adding	add	VERB	O
2	modelsgenvideo	24	8	shock	shock	NOUN	O
2	modelsgenvideo	24	9	factor	factor	NOUN	O
2	modelsgenvideo	24	10	Decapitate	Decapitate	PROPN	O
2	modelsgenvideo	24	11	delivers	deliver	VERB	O
2	modelsgenvideo	24	12	powerful	powerful	ADJ	O
2	modelsgenvideo	24	13	visual	visual	ADJ	O
2	modelsgenvideo	24	14	impact	impact	NOUN	O
2	modelsgenvideo	25	1	intense	intense	ADJ	O
2	modelsgenvideo	25	2	effect	effect	NOUN	O
2	modelsgenvideo	25	3	also	also	ADV	O
2	modelsgenvideo	25	4	used	use	VERB	O
2	modelsgenvideo	25	5	lighthearted	lighthearted	ADJ	O
2	modelsgenvideo	25	6	way	way	NOUN	O
2	modelsgenvideo	25	7	humorous	humorous	ADJ	O
2	modelsgenvideo	25	8	content	content	NOUN	O
2	modelsgenvideo	25	9	making	make	VERB	O
2	modelsgenvideo	25	10	versatile	versatile	ADJ	O
2	modelsgenvideo	25	11	various	various	ADJ	O
2	modelsgenvideo	25	12	creative	creative	ADJ	O
2	modelsgenvideo	25	13	projects	project	NOUN	O
2	modelsgenvideo	26	1	Video	video	NOUN	O
2	modelsgenvideo	26	2	credit	credit	NOUN	O
2	modelsgenvideo	27	1	Eye	eye	NOUN	O
2	modelsgenvideo	27	2	Pop	Pop	PROPN	O
2	modelsgenvideo	27	3	Pika	Pika	PROPN	O
2	modelsgenvideo	27	4	AI	AI	PROPN	O
2	modelsgenvideo	27	5	Pika	Pika	PROPN	O
2	modelsgenvideo	28	1	Future	future	NOUN	O
2	modelsgenvideo	28	2	AI	AI	PROPN	O
2	modelsgenvideo	28	3	Video	Video	PROPN	O
2	modelsgenvideo	28	4	Generation	Generation	PROPN	O
2	modelsgenvideo	28	5	Eye	Eye	PROPN	O
2	modelsgenvideo	28	6	Pop	pop	NOUN	O
2	modelsgenvideo	28	7	fun	fun	NOUN	O
2	modelsgenvideo	28	8	playful	playful	ADJ	O
2	modelsgenvideo	28	9	effect	effect	NOUN	O
2	modelsgenvideo	28	10	makes	make	VERB	O
2	modelsgenvideo	28	11	eyes	eye	NOUN	O
2	modelsgenvideo	28	12	subjects	subject	NOUN	O
2	modelsgenvideo	28	13	bulge	bulge	PROPN	O
2	modelsgenvideo	28	14	pop	pop	VERB	O
2	modelsgenvideo	28	15	creating	create	VERB	O
2	modelsgenvideo	28	16	exaggerated	exaggerated	ADJ	O
2	modelsgenvideo	28	17	expression	expression	NOUN	O
2	modelsgenvideo	28	18	perfect	perfect	ADJ	O
2	modelsgenvideo	28	19	comedic	comedic	ADJ	O
2	modelsgenvideo	28	20	reaction	reaction	NOUN	O
2	modelsgenvideo	28	21	based	base	VERB	O
2	modelsgenvideo	28	22	content	content	NOUN	O
2	modelsgenvideo	29	1	effect	effect	NOUN	O
2	modelsgenvideo	29	2	adds	add	VERB	O
2	modelsgenvideo	29	3	cartoonish	cartoonish	ADJ	O
2	modelsgenvideo	29	4	element	element	NOUN	O
2	modelsgenvideo	29	5	turning	turn	VERB	O
2	modelsgenvideo	29	6	everyday	everyday	ADJ	O
2	modelsgenvideo	29	7	videos	video	NOUN	O
2	modelsgenvideo	29	8	animated	animate	VERB	O
2	modelsgenvideo	29	9	humorous	humorous	ADJ	O
2	modelsgenvideo	29	10	clips	clip	NOUN	O
2	modelsgenvideo	30	1	looking	look	VERB	O
2	modelsgenvideo	30	2	amplify	amplify	VERB	O
2	modelsgenvideo	30	3	reactions	reaction	NOUN	O
2	modelsgenvideo	30	4	add	add	VERB	O
2	modelsgenvideo	30	5	dose	dose	NOUN	O
2	modelsgenvideo	30	6	comedy	comedy	NOUN	O
2	modelsgenvideo	30	7	Eye	eye	NOUN	O
2	modelsgenvideo	30	8	Pop	Pop	PROPN	O
2	modelsgenvideo	30	9	perfect	perfect	ADJ	O
2	modelsgenvideo	30	10	tool	tool	NOUN	O
2	modelsgenvideo	30	11	memorable	memorable	ADJ	O
2	modelsgenvideo	30	12	laugh	laugh	NOUN	O
2	modelsgenvideo	30	13	inducing	induce	VERB	O
2	modelsgenvideo	30	14	video	video	NOUN	O
2	modelsgenvideo	31	1	Video	video	NOUN	O
2	modelsgenvideo	31	2	credit	credit	NOUN	O
2	modelsgenvideo	31	3	Pika	Pika	PROPN	O
2	modelsgenvideo	31	4	AI	AI	PROPN	O
2	modelsgenvideo	31	5	Pika	Pika	PROPN	O
2	modelsgenvideo	32	1	Future	future	NOUN	O
2	modelsgenvideo	32	2	AI	AI	PROPN	O
2	modelsgenvideo	32	3	Video	Video	PROPN	O
2	modelsgenvideo	32	4	Generation	Generation	PROPN	O
2	modelsgenvideo	32	5	Try	try	VERB	O
2	modelsgenvideo	32	6	Pikas	Pikas	PROPN	O
2	modelsgenvideo	32	7	New	New	PROPN	O
2	modelsgenvideo	32	8	Effects	Effects	PROPN	O
2	modelsgenvideo	33	1	three	three	NUM	CARDINAL
2	modelsgenvideo	33	2	effects	effect	NOUN	O
2	modelsgenvideo	33	3	bring	bring	VERB	O
2	modelsgenvideo	33	4	new	new	ADJ	O
2	modelsgenvideo	33	5	ways	way	NOUN	O
2	modelsgenvideo	33	6	engage	engage	VERB	O
2	modelsgenvideo	33	7	audience	audience	NOUN	O
2	modelsgenvideo	33	8	transforming	transform	VERB	O
2	modelsgenvideo	33	9	ordinary	ordinary	NOUN	O
2	modelsgenvideo	33	10	extraordinary	extraordinary	ADJ	O
2	modelsgenvideo	34	1	Pika	Pika	PROPN	O
2	modelsgenvideo	34	2	Arts	Arts	PROPN	O
2	modelsgenvideo	34	3	effects	effect	NOUN	O
2	modelsgenvideo	34	4	designed	design	VERB	O
2	modelsgenvideo	34	5	easy	easy	ADJ	O
2	modelsgenvideo	34	6	use	use	VERB	O
2	modelsgenvideo	34	7	allowing	allow	VERB	O
2	modelsgenvideo	34	8	beginners	beginner	NOUN	O
2	modelsgenvideo	34	9	seasoned	seasoned	ADJ	O
2	modelsgenvideo	34	10	video	video	NOUN	O
2	modelsgenvideo	34	11	creators	creator	NOUN	O
2	modelsgenvideo	34	12	add	add	VERB	O
2	modelsgenvideo	34	13	striking	striking	ADJ	O
2	modelsgenvideo	34	14	imaginative	imaginative	ADJ	O
2	modelsgenvideo	34	15	elements	element	NOUN	O
2	modelsgenvideo	34	16	videos	video	NOUN	O
2	modelsgenvideo	35	1	Levitate	Levitate	PROPN	O
2	modelsgenvideo	35	2	surreal	surreal	ADJ	O
2	modelsgenvideo	35	3	visuals	visual	NOUN	O
2	modelsgenvideo	35	4	Decapitate	Decapitate	PROPN	O
2	modelsgenvideo	35	5	intense	intense	ADJ	O
2	modelsgenvideo	35	6	dramatic	dramatic	ADJ	O
2	modelsgenvideo	35	7	feel	feel	NOUN	O
2	modelsgenvideo	36	1	Pop	pop	VERB	O
2	modelsgenvideo	36	2	playful	playful	ADJ	O
2	modelsgenvideo	36	3	exaggeration	exaggeration	NOUN	O
2	modelsgenvideo	36	4	creative	creative	ADJ	O
2	modelsgenvideo	36	5	possibilities	possibility	NOUN	O
2	modelsgenvideo	36	6	endless	endless	ADJ	O
2	modelsgenvideo	37	1	Get	get	VERB	O
2	modelsgenvideo	37	2	Started	start	VERB	O
2	modelsgenvideo	37	3	Jump	jump	VERB	O
2	modelsgenvideo	37	4	Pika	Pika	PROPN	ORG
2	modelsgenvideo	37	5	Arts	Arts	PROPN	ORG
2	modelsgenvideo	37	6	video	video	NOUN	O
2	modelsgenvideo	37	7	generation	generation	NOUN	O
2	modelsgenvideo	37	8	tool	tool	NOUN	O
2	modelsgenvideo	37	9	try	try	VERB	O
2	modelsgenvideo	37	10	new	new	ADJ	O
2	modelsgenvideo	37	11	effects	effect	NOUN	O
2	modelsgenvideo	37	12	watch	watch	VERB	O
2	modelsgenvideo	37	13	ideas	idea	NOUN	O
2	modelsgenvideo	37	14	come	come	VERB	O
2	modelsgenvideo	37	15	life	life	NOUN	O
2	modelsgenvideo	38	1	Simply	simply	ADV	O
2	modelsgenvideo	38	2	apply	apply	VERB	O
2	modelsgenvideo	38	3	effects	effect	NOUN	O
2	modelsgenvideo	38	4	chosen	choose	VERB	O
2	modelsgenvideo	38	5	footage	footage	NOUN	O
2	modelsgenvideo	38	6	experiment	experiment	NOUN	O
2	modelsgenvideo	38	7	settings	setting	NOUN	O
2	modelsgenvideo	38	8	get	get	VERB	O
2	modelsgenvideo	38	9	desired	desire	VERB	O
2	modelsgenvideo	38	10	look	look	NOUN	O
2	modelsgenvideo	39	1	Whether	whether	SCONJ	O
2	modelsgenvideo	39	2	creating	create	VERB	O
2	modelsgenvideo	39	3	content	content	NOUN	O
2	modelsgenvideo	39	4	social	social	ADJ	O
2	modelsgenvideo	39	5	media	medium	NOUN	O
2	modelsgenvideo	39	6	personal	personal	ADJ	O
2	modelsgenvideo	39	7	projects	project	NOUN	O
2	modelsgenvideo	39	8	professional	professional	ADJ	O
2	modelsgenvideo	39	9	use	use	NOUN	O
2	modelsgenvideo	39	10	effects	effect	NOUN	O
2	modelsgenvideo	39	11	provide	provide	VERB	O
2	modelsgenvideo	39	12	unique	unique	ADJ	O
2	modelsgenvideo	39	13	ways	way	NOUN	O
2	modelsgenvideo	39	14	capture	capture	VERB	O
2	modelsgenvideo	39	15	attention	attention	NOUN	O
2	modelsgenvideo	39	16	make	make	VERB	O
2	modelsgenvideo	39	17	videos	video	NOUN	O
2	modelsgenvideo	39	18	stand	stand	VERB	O
2	modelsgenvideo	40	1	Transformative	Transformative	PROPN	O
2	modelsgenvideo	40	2	New	New	PROPN	O
2	modelsgenvideo	40	3	Effects	Effects	PROPN	O
2	modelsgenvideo	40	4	Video	Video	PROPN	O
2	modelsgenvideo	40	5	Creation	Creation	PROPN	O
2	modelsgenvideo	40	6	landscape	landscape	NOUN	O
2	modelsgenvideo	40	7	digital	digital	ADJ	O
2	modelsgenvideo	40	8	creativity	creativity	NOUN	O
2	modelsgenvideo	40	9	constantly	constantly	ADV	O
2	modelsgenvideo	40	10	advancing	advance	VERB	O
2	modelsgenvideo	40	11	Pika	Pika	PROPN	O
2	modelsgenvideo	40	12	prominent	prominent	ADJ	O
2	modelsgenvideo	40	13	force	force	NOUN	O
2	modelsgenvideo	40	14	AI	AI	PROPN	O
2	modelsgenvideo	40	15	powered	power	VERB	O
2	modelsgenvideo	40	16	design	design	NOUN	O
2	modelsgenvideo	40	17	tools	tool	NOUN	O
2	modelsgenvideo	40	18	setting	set	VERB	O
2	modelsgenvideo	40	19	new	new	ADJ	O
2	modelsgenvideo	40	20	standards	standard	NOUN	O
2	modelsgenvideo	40	21	cutting	cutting	NOUN	O
2	modelsgenvideo	40	22	edge	edge	NOUN	O
2	modelsgenvideo	40	23	features	feature	NOUN	O
2	modelsgenvideo	41	1	latest	late	ADJ	O
2	modelsgenvideo	41	2	addition	addition	NOUN	O
2	modelsgenvideo	41	3	lineup	lineup	NOUN	O
2	modelsgenvideo	41	4	effect	effect	NOUN	O
2	modelsgenvideo	41	5	suite	suite	NOUN	O
2	modelsgenvideo	41	6	titled	title	VERB	O
2	modelsgenvideo	41	7	Ta	Ta	PROPN	O
2	modelsgenvideo	41	8	da	da	PROPN	O
2	modelsgenvideo	41	9	Deate	Deate	PROPN	O
2	modelsgenvideo	41	10	Crumble	crumble	VERB	O
2	modelsgenvideo	41	11	Dissolve	dissolve	VERB	O
2	modelsgenvideo	41	12	already	already	ADV	O
2	modelsgenvideo	41	13	generating	generate	VERB	O
2	modelsgenvideo	41	14	excitement	excitement	NOUN	O
2	modelsgenvideo	41	15	among	among	ADP	O
2	modelsgenvideo	41	16	designers	designer	NOUN	O
2	modelsgenvideo	41	17	content	content	NOUN	O
2	modelsgenvideo	41	18	creators	creator	NOUN	O
2	modelsgenvideo	42	1	set	set	NOUN	O
2	modelsgenvideo	42	2	effects	effect	NOUN	O
2	modelsgenvideo	42	3	offers	offer	VERB	O
2	modelsgenvideo	42	4	dynamic	dynamic	ADJ	O
2	modelsgenvideo	42	5	yet	yet	ADV	O
2	modelsgenvideo	42	6	accessible	accessible	ADJ	O
2	modelsgenvideo	42	7	way	way	NOUN	O
2	modelsgenvideo	42	8	transform	transform	VERB	O
